Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG,B365>2.5,B365<2.5
D1,26/01/2025,16:30,St Pauli,Union Berlin,3,0,2.2,1.67
D1,31/01/2025,19:30,Werder Bremen,Mainz,1,0,1.89,2.01
D1,1/02/2025,14:30,Bayern Munich,Holstein Kiel,4,3,1.14,5.5
D1,1/02/2025,14:30,Bochum,Freiburg,0,1,1.8,2
D1,1/02/2025,14:30,Heidenheim,Dortmund,1,2,1.57,2.38
D1,1/02/2025,14:30,St Pauli,Augsburg,1,1,2.2,1.67
D1,1/02/2025,14:30,Stuttgart,M'gladbach,1,2,1.44,2.75
D1,1/02/2025,17:30,Union Berlin,RB Leipzig,0,0,1.73,2.1
D1,2/02/2025,14:30,Ein Frankfurt,Wolfsburg,1,1,1.53,2.5
D1,2/02/2025,16:30,Leverkusen,Hoffenheim,3,1,1.36,3.2
D1,7/02/2025,19:30,Bayern Munich,Werder Bremen,3,0,1.2,4.5
D1,8/02/2025,14:30,Dortmund,Stuttgart,1,2,1.5,2.63
D1,8/02/2025,14:30,Freiburg,Heidenheim,1,0,1.73,2.1
D1,8/02/2025,14:30,Hoffenheim,Union Berlin,0,4,1.84,2.06
D1,8/02/2025,14:30,Mainz,Augsburg,0,0,2.05,1.85
D1,8/02/2025,14:30,Wolfsburg,Leverkusen,0,0,1.67,2.2
D1,8/02/2025,17:30,M'gladbach,Ein Frankfurt,1,1,1.53,2.5
D1,9/02/2025,14:30,Holstein Kiel,Bochum,2,2,1.67,2.2
D1,9/02/2025,16:30,RB Leipzig,St Pauli,2,0,1.73,2.1
D1,14/02/2025,19:30,Augsburg,RB Leipzig,0,0,1.9,2
D1,15/02/2025,14:30,Bochum,Dortmund,2,0,1.62,2.3
D1,15/02/2025,14:30,St Pauli,Freiburg,0,1,2.2,1.67
D1,15/02/2025,14:30,Stuttgart,Wolfsburg,1,2,1.53,2.5
D1,15/02/2025,14:30,Union Berlin,M'gladbach,1,2,1.73,2.1
D1,15/02/2025,17:30,Leverkusen,Bayern Munich,0,0,1.67,2.2
D1,16/02/2025,14:30,Werder Bremen,Hoffenheim,1,3,1.53,2.5
D1,16/02/2025,16:30,Ein Frankfurt,Holstein Kiel,3,1,1.4,3
D1,16/02/2025,18:30,Heidenheim,Mainz,0,2,1.92,1.98
D1,21/02/2025,19:30,Freiburg,Werder Bremen,5,0,1.98,1.92
D1,22/02/2025,14:30,Holstein Kiel,Leverkusen,0,2,1.4,3
D1,22/02/2025,14:30,Mainz,St Pauli,2,0,2.1,1.73
D1,22/02/2025,14:30,M'gladbach,Augsburg,0,3,1.73,2.1
D1,22/02/2025,14:30,Wolfsburg,Bochum,1,1,1.62,2.3
D1,22/02/2025,17:30,Dortmund,Union Berlin,6,0,1.62,2.3
D1,23/02/2025,14:30,RB Leipzig,Heidenheim,2,2,1.5,2.63
D1,23/02/2025,16:30,Bayern Munich,Ein Frankfurt,4,0,1.33,3.4
D1,23/02/2025,18:30,Hoffenheim,Stuttgart,1,1,1.5,2.63
D1,28/02/2025,19:30,Stuttgart,Bayern Munich,1,3,1.53,2.5
D1,1/03/2025,14:30,Bochum,Hoffenheim,0,1,1.57,2.25
D1,1/03/2025,14:30,Heidenheim,M'gladbach,0,3,1.62,2.15
D1,1/03/2025,14:30,RB Leipzig,Mainz,1,2,1.76,1.96
D1,1/03/2025,14:30,St Pauli,Dortmund,0,2,1.8,2
D1,1/03/2025,14:30,Werder Bremen,Wolfsburg,1,2,1.67,2.2
D1,1/03/2025,17:30,Ein Frankfurt,Leverkusen,1,4,1.67,2.2
D1,2/03/2025,14:30,Union Berlin,Holstein Kiel,0,1,1.67,2.2
D1,2/03/2025,16:30,Augsburg,Freiburg,0,0,2.2,1.67
D1,7/03/2025,19:30,M'gladbach,Mainz,1,3,1.76,1.96
D1,8/03/2025,14:30,Bayern Munich,Bochum,2,3,1.29,3.75
D1,8/03/2025,14:30,Dortmund,Augsburg,0,1,1.73,2.1
D1,8/03/2025,14:30,Holstein Kiel,Stuttgart,2,2,1.5,2.63
D1,8/03/2025,14:30,Leverkusen,Werder Bremen,0,2,1.53,2.5
D1,8/03/2025,14:30,Wolfsburg,St Pauli,1,1,1.85,1.93
D1,8/03/2025,17:30,Freiburg,RB Leipzig,0,0,1.8,2
D1,9/03/2025,14:30,Ein Frankfurt,Union Berlin,1,2,1.67,2.2
D1,9/03/2025,16:30,Hoffenheim,Heidenheim,1,1,1.62,2.15
D1,14/03/2025,19:30,St Pauli,Hoffenheim,1,0,2.1,1.73
D1,15/03/2025,14:30,Augsburg,Wolfsburg,1,0,2,1.8
D1,15/03/2025,14:30,Mainz,Freiburg,2,2,2.1,1.73
D1,15/03/2025,14:30,Union Berlin,Bayern Munich,1,1,1.57,2.38
D1,15/03/2025,14:30,Werder Bremen,M'gladbach,2,4,1.57,2.38
D1,15/03/2025,17:30,RB Leipzig,Dortmund,2,0,1.62,2.3
D1,16/03/2025,14:30,Bochum,Ein Frankfurt,1,3,1.67,2.2
D1,16/03/2025,16:30,Heidenheim,Holstein Kiel,3,1,1.8,2
D1,16/03/2025,18:30,Stuttgart,Leverkusen,3,4,1.67,2.2
D1,28/03/2025,19:30,Leverkusen,Bochum,3,1,1.41,2.7
D1,29/03/2025,14:30,Bayern Munich,St Pauli,3,2,1.44,2.75
D1,29/03/2025,14:30,Hoffenheim,Augsburg,1,1,2.1,1.73
D1,29/03/2025,14:30,Holstein Kiel,Werder Bremen,0,3,1.62,2.3
D1,29/03/2025,14:30,M'gladbach,RB Leipzig,1,0,1.53,2.5
D1,29/03/2025,14:30,Wolfsburg,Heidenheim,0,1,1.73,2.1
D1,29/03/2025,17:30,Ein Frankfurt,Stuttgart,1,0,1.5,2.63
D1,30/03/2025,14:30,Freiburg,Union Berlin,1,2,2.1,1.73
D1,30/03/2025,16:30,Dortmund,Mainz,3,1,1.67,2.2
D1,4/04/2025,19:30,Augsburg,Bayern Munich,1,3,1.62,2.3
D1,5/04/2025,14:30,Bochum,Stuttgart,0,4,1.57,2.38
D1,5/04/2025,14:30,Freiburg,Dortmund,1,4,1.8,2
D1,5/04/2025,14:30,Heidenheim,Leverkusen,0,1,1.62,2.3
D1,5/04/2025,14:30,Mainz,Holstein Kiel,1,1,1.67,2.2
D1,5/04/2025,14:30,RB Leipzig,Hoffenheim,3,1,1.53,2.5
D1,5/04/2025,17:30,Werder Bremen,Ein Frankfurt,2,0,1.57,2.38
D1,6/04/2025,14:30,St Pauli,M'gladbach,1,1,1.88,2.02
D1,6/04/2025,16:30,Union Berlin,Wolfsburg,1,0,2.05,1.85
D1,11/04/2025,19:30,Wolfsburg,RB Leipzig,2,3,1.57,2.38
D1,12/04/2025,14:30,Bochum,Augsburg,1,2,2.02,1.88
D1,12/04/2025,14:30,Hoffenheim,Mainz,2,0,1.73,2.1
D1,12/04/2025,14:30,Holstein Kiel,St Pauli,1,2,2,1.9
D1,12/04/2025,14:30,Leverkusen,Union Berlin,0,0,1.62,2.3
D1,12/04/2025,14:30,M'gladbach,Freiburg,1,2,1.67,2.2
D1,12/04/2025,17:30,Bayern Munich,Dortmund,2,2,1.4,3
D1,13/04/2025,14:30,Stuttgart,Werder Bremen,1,2,1.44,2.75
D1,13/04/2025,16:30,Ein Frankfurt,Heidenheim,3,0,1.67,2.2
D1,19/04/2025,14:30,Freiburg,Hoffenheim,3,2,1.73,2.1
D1,19/04/2025,14:30,Heidenheim,Bayern Munich,0,4,1.4,3
D1,19/04/2025,14:30,Mainz,Wolfsburg,2,2,1.8,2
D1,19/04/2025,14:30,RB Leipzig,Holstein Kiel,1,1,1.4,3
D1,19/04/2025,14:30,Werder Bremen,Bochum,1,0,1.57,2.38
D1,19/04/2025,17:30,Union Berlin,Stuttgart,4,4,1.8,2
D1,20/04/2025,14:30,Augsburg,Ein Frankfurt,0,0,1.92,1.98
D1,20/04/2025,16:30,Dortmund,M'gladbach,3,2,1.36,3.2
D1,20/04/2025,18:30,St Pauli,Leverkusen,1,1,2.03,1.87
D1,25/04/2025,19:30,Stuttgart,Heidenheim,0,1,1.44,2.75
D1,26/04/2025,14:30,Bayern Munich,Mainz,3,0,1.33,3.4
D1,26/04/2025,14:30,Hoffenheim,Dortmund,2,3,1.44,2.75
D1,26/04/2025,14:30,Holstein Kiel,M'gladbach,4,3,1.5,2.63
D1,26/04/2025,14:30,Leverkusen,Augsburg,2,0,1.73,2.1
D1,26/04/2025,14:30,Wolfsburg,Freiburg,0,1,1.73,2.1
D1,26/04/2025,17:30,Ein Frankfurt,RB Leipzig,4,0,1.5,2.63
D1,27/04/2025,14:30,Bochum,Union Berlin,1,1,1.85,2.05
D1,27/04/2025,16:30,Werder Bremen,St Pauli,0,0,1.88,2.02
D1,2/05/2025,19:30,Heidenheim,Bochum,0,0,1.62,2.15
D1,3/05/2025,14:30,M'gladbach,Hoffenheim,4,4,1.41,2.7
D1,3/05/2025,14:30,RB Leipzig,Bayern Munich,3,3,1.33,3.2
D1,3/05/2025,14:30,St Pauli,Stuttgart,0,1,1.85,2.05
D1,3/05/2025,14:30,Union Berlin,Werder Bremen,2,2,1.89,2.01
D1,3/05/2025,17:30,Dortmund,Wolfsburg,4,0,1.33,3.4
D1,4/05/2025,14:30,Augsburg,Holstein Kiel,1,3,1.85,2.05
D1,4/05/2025,16:30,Freiburg,Leverkusen,2,2,1.73,2.1
D1,4/05/2025,18:30,Mainz,Ein Frankfurt,1,1,1.62,2.3
D1,9/05/2025,19:30,Wolfsburg,Hoffenheim,2,2,1.5,2.63
D1,10/05/2025,14:30,Bochum,Mainz,1,4,1.67,2.2
D1,10/05/2025,14:30,Holstein Kiel,Freiburg,1,2,1.53,2.5
D1,10/05/2025,14:30,Union Berlin,Heidenheim,0,3,1.95,1.95
D1,10/05/2025,14:30,Werder Bremen,RB Leipzig,0,0,1.53,2.5
D1,10/05/2025,17:30,Bayern Munich,M'gladbach,2,0,1.17,5
D1,11/05/2025,14:30,Leverkusen,Dortmund,2,4,1.5,2.63
D1,11/05/2025,16:30,Ein Frankfurt,St Pauli,2,2,1.73,2.1
D1,11/05/2025,18:30,Stuttgart,Augsburg,4,0,1.53,2.5
D1,17/05/2025,14:30,Augsburg,Union Berlin,1,2,1.62,2.3
D1,17/05/2025,14:30,Dortmund,Holstein Kiel,3,0,1.14,5.5
D1,17/05/2025,14:30,Freiburg,Ein Frankfurt,1,3,1.53,2.5
D1,17/05/2025,14:30,Heidenheim,Werder Bremen,1,4,1.99,1.91
D1,17/05/2025,14:30,Hoffenheim,Bayern Munich,0,4,1.29,3.75
D1,17/05/2025,14:30,Mainz,Leverkusen,2,2,1.44,2.75
D1,17/05/2025,14:30,M'gladbach,Wolfsburg,0,1,1.3,3.5
D1,17/05/2025,14:30,RB Leipzig,Stuttgart,2,3,1.33,3.4
D1,17/05/2025,14:30,St Pauli,Bochum,0,2,1.57,2.38
D1,22/08/2025,19:30,Bayern Munich,RB Leipzig,6,0,1.25,4
D1,23/08/2025,14:30,Ein Frankfurt,Werder Bremen,4,1,1.57,2.38
D1,23/08/2025,14:30,Freiburg,Augsburg,1,3,1.93,1.93
D1,23/08/2025,14:30,Heidenheim,Wolfsburg,1,3,1.67,2.2
D1,23/08/2025,14:30,Leverkusen,Hoffenheim,1,2,1.5,2.63
D1,23/08/2025,14:30,Union Berlin,Stuttgart,2,1,1.67,2.2
D1,23/08/2025,17:30,St Pauli,Dortmund,3,3,1.83,2.03
D1,24/08/2025,14:30,Mainz,FC Koln,0,1,1.83,2.03
D1,24/08/2025,16:30,M'gladbach,Hamburg,0,0,1.53,2.5
D1,29/08/2025,19:30,Hamburg,St Pauli,0,2,2,1.8
D1,30/08/2025,14:30,Hoffenheim,Ein Frankfurt,1,3,1.5,2.63
D1,30/08/2025,14:30,RB Leipzig,Heidenheim,2,0,1.5,2.63
D1,30/08/2025,14:30,Stuttgart,M'gladbach,1,0,1.4,3
D1,30/08/2025,14:30,Werder Bremen,Leverkusen,3,3,1.57,2.38
D1,30/08/2025,17:30,Augsburg,Bayern Munich,2,3,1.33,3.4
D1,31/08/2025,14:30,Wolfsburg,Mainz,1,1,1.73,2.1
D1,31/08/2025,16:30,Dortmund,Union Berlin,3,0,1.5,2.63
D1,31/08/2025,18:30,FC Koln,Freiburg,4,1,2.03,1.83
D1,12/09/2025,19:30,Leverkusen,Ein Frankfurt,3,1,1.44,2.75
D1,13/09/2025,14:30,Freiburg,Stuttgart,3,1,1.57,2.38
D1,13/09/2025,14:30,Heidenheim,Dortmund,0,2,1.5,2.63
D1,13/09/2025,14:30,Mainz,RB Leipzig,0,1,1.67,2.2
D1,13/09/2025,14:30,Union Berlin,Hoffenheim,2,4,1.88,1.98
D1,13/09/2025,14:30,Wolfsburg,FC Koln,3,3,1.8,2
D1,13/09/2025,17:30,Bayern Munich,Hamburg,5,0,1.22,4.33
D1,14/09/2025,14:30,St Pauli,Augsburg,2,1,2.1,1.73
D1,14/09/2025,16:30,M'gladbach,Werder Bremen,0,4,1.5,2.63
D1,19/09/2025,19:30,Stuttgart,St Pauli,2,0,1.73,2.1
D1,20/09/2025,14:30,Augsburg,Mainz,1,4,1.93,1.93
D1,20/09/2025,14:30,Hamburg,Heidenheim,2,1,1.8,2
D1,20/09/2025,14:30,Hoffenheim,Bayern Munich,1,4,1.29,3.75
D1,20/09/2025,14:30,Werder Bremen,Freiburg,0,3,1.62,2.3
D1,20/09/2025,17:30,RB Leipzig,FC Koln,3,1,1.53,2.5
D1,21/09/2025,14:30,Ein Frankfurt,Union Berlin,3,4,1.57,2.38
D1,21/09/2025,16:30,Leverkusen,M'gladbach,1,1,1.44,2.75
D1,21/09/2025,18:30,Dortmund,Wolfsburg,1,0,1.44,2.75
D1,26/09/2025,19:30,Bayern Munich,Werder Bremen,4,0,1.2,4.5
D1,27/09/2025,14:30,Heidenheim,Augsburg,2,1,1.73,2.1
D1,27/09/2025,14:30,Mainz,Dortmund,0,2,1.62,2.3
D1,27/09/2025,14:30,St Pauli,Leverkusen,1,2,1.88,1.98
D1,27/09/2025,14:30,Wolfsburg,RB Leipzig,0,1,1.53,2.5
D1,27/09/2025,17:30,M'gladbach,Ein Frankfurt,4,6,1.53,2.5
D1,28/09/2025,14:30,Freiburg,Hoffenheim,1,1,1.62,2.3
D1,28/09/2025,16:30,FC Koln,Stuttgart,1,2,1.53,2.5
D1,28/09/2025,18:30,Union Berlin,Hamburg,0,0,1.8,2
D1,3/10/2025,19:30,Hoffenheim,FC Koln,0,1,1.57,2.38
D1,4/10/2025,14:30,Augsburg,Wolfsburg,3,1,1.73,2.1
D1,4/10/2025,14:30,Dortmund,RB Leipzig,1,1,1.36,3.2
D1,4/10/2025,14:30,Leverkusen,Union Berlin,2,0,1.8,2
D1,4/10/2025,14:30,Werder Bremen,St Pauli,1,0,1.73,2.1
D1,4/10/2025,17:30,Ein Frankfurt,Bayern Munich,0,3,1.29,3.75
D1,5/10/2025,14:30,Stuttgart,Heidenheim,1,0,1.5,2.63
D1,5/10/2025,16:30,Hamburg,Mainz,4,0,1.73,2.1
D1,5/10/2025,18:30,M'gladbach,Freiburg,0,0,1.73,2.1
D1,17/10/2025,19:30,Union Berlin,M'gladbach,3,1,1.88,1.98
D1,18/10/2025,14:30,FC Koln,Augsburg,1,1,1.57,2.38
D1,18/10/2025,14:30,Heidenheim,Werder Bremen,2,2,1.67,2.2
D1,18/10/2025,14:30,Mainz,Leverkusen,3,4,1.8,2
D1,18/10/2025,14:30,RB Leipzig,Hamburg,2,1,1.36,3.2
D1,18/10/2025,14:30,Wolfsburg,Stuttgart,0,3,1.62,2.3
D1,18/10/2025,17:30,Bayern Munich,Dortmund,2,1,1.33,3.4
D1,19/10/2025,14:30,Freiburg,Ein Frankfurt,2,2,1.62,2.3
D1,19/10/2025,16:30,St Pauli,Hoffenheim,0,3,1.8,2
D1,24/10/2025,19:30,Werder Bremen,Union Berlin,1,0,1.67,2.2
D1,25/10/2025,14:30,Augsburg,RB Leipzig,0,6,1.44,2.75
D1,25/10/2025,14:30,Ein Frankfurt,St Pauli,2,0,1.57,2.38
D1,25/10/2025,14:30,Hamburg,Wolfsburg,0,1,1.67,2.2
D1,25/10/2025,14:30,Hoffenheim,Heidenheim,3,1,1.5,2.63
D1,25/10/2025,14:30,M'gladbach,Bayern Munich,0,3,1.29,3.75
D1,25/10/2025,17:30,Dortmund,FC Koln,1,0,1.4,3
D1,26/10/2025,14:30,Leverkusen,Freiburg,2,0,1.73,2.1
D1,26/10/2025,16:30,Stuttgart,Mainz,2,1,1.57,2.38
D1,31/10/2025,19:30,Augsburg,Dortmund,0,1,1.5,2.63
D1,1/11/2025,14:30,Heidenheim,Ein Frankfurt,1,1,1.5,2.63
D1,1/11/2025,14:30,Mainz,Werder Bremen,1,1,1.57,2.38
D1,1/11/2025,14:30,RB Leipzig,Stuttgart,3,1,1.44,2.75
D1,1/11/2025,14:30,St Pauli,M'gladbach,0,4,1.88,1.98
D1,1/11/2025,14:30,Union Berlin,Freiburg,0,0,2.1,1.73
D1,1/11/2025,17:30,Bayern Munich,Leverkusen,3,0,1.25,4
D1,2/11/2025,14:30,FC Koln,Hamburg,4,1,1.62,2.3
D1,2/11/2025,16:30,Wolfsburg,Hoffenheim,2,3,1.57,2.38
D1,7/11/2025,19:30,Werder Bremen,Wolfsburg,2,1,1.53,2.5
D1,8/11/2025,14:30,Hamburg,Dortmund,1,1,1.5,2.63
D1,8/11/2025,14:30,Hoffenheim,RB Leipzig,3,1,1.4,3
D1,8/11/2025,14:30,Leverkusen,Heidenheim,6,0,1.53,2.5
D1,8/11/2025,14:30,Union Berlin,Bayern Munich,2,2,1.36,3.2
D1,8/11/2025,17:30,M'gladbach,FC Koln,3,1,1.62,2.3
D1,9/11/2025,14:30,Freiburg,St Pauli,2,1,2,1.8
D1,9/11/2025,16:30,Stuttgart,Augsburg,3,2,1.57,2.38
D1,9/11/2025,18:30,Ein Frankfurt,Mainz,1,0,1.57,2.38
D1,21/11/2025,19:30,Mainz,Hoffenheim,1,1,1.67,2.2
D1,22/11/2025,14:30,Augsburg,Hamburg,1,0,1.73,2.1
D1,22/11/2025,14:30,Bayern Munich,Freiburg,6,2,1.33,3.4
D1,22/11/2025,14:30,Dortmund,Stuttgart,3,3,1.53,2.5
D1,22/11/2025,14:30,Heidenheim,M'gladbach,0,3,1.67,2.2
D1,22/11/2025,14:30,Wolfsburg,Leverkusen,1,3,1.62,2.3
D1,22/11/2025,17:30,FC Koln,Ein Frankfurt,3,4,1.53,2.5
D1,23/11/2025,14:30,RB Leipzig,Werder Bremen,2,0,1.33,3.4
D1,23/11/2025,16:30,St Pauli,Union Berlin,0,1,2.1,1.73
D1,28/11/2025,19:30,M'gladbach,RB Leipzig,0,0,1.44,2.75
D1,29/11/2025,14:30,Bayern Munich,St Pauli,3,1,1.25,4
D1,29/11/2025,14:30,Hoffenheim,Augsburg,3,0,1.53,2.5
D1,29/11/2025,14:30,Union Berlin,Heidenheim,1,2,1.93,1.93
D1,29/11/2025,14:30,Werder Bremen,FC Koln,1,1,1.53,2.5
D1,29/11/2025,17:30,Leverkusen,Dortmund,1,2,1.57,2.38
D1,30/11/2025,14:30,Hamburg,Stuttgart,2,1,1.53,2.5
D1,30/11/2025,16:30,Ein Frankfurt,Wolfsburg,1,1,1.5,2.63
D1,30/11/2025,18:30,Freiburg,Mainz,4,0,2,1.8
D1,5/12/2025,19:30,Mainz,M'gladbach,0,1,1.73,2.1
D1,6/12/2025,14:30,Augsburg,Leverkusen,2,0,1.62,2.3
D1,6/12/2025,14:30,FC Koln,St Pauli,1,1,1.91,1.91
D1,6/12/2025,14:30,Heidenheim,Freiburg,2,1,1.91,1.91
D1,6/12/2025,14:30,Stuttgart,Bayern Munich,0,5,1.33,3.4
D1,6/12/2025,14:30,Wolfsburg,Union Berlin,3,1,1.93,1.93
D1,6/12/2025,17:30,RB Leipzig,Ein Frankfurt,6,0,1.44,2.75
D1,7/12/2025,14:30,Hamburg,Werder Bremen,3,2,1.73,2.1
D1,7/12/2025,16:30,Dortmund,Hoffenheim,2,0,1.5,2.63
D1,12/12/2025,19:30,Union Berlin,RB Leipzig,3,1,1.98,1.88
D1,13/12/2025,14:30,Ein Frankfurt,Augsburg,1,0,1.57,2.38
D1,13/12/2025,14:30,Hoffenheim,Hamburg,4,1,1.5,2.63
D1,13/12/2025,14:30,M'gladbach,Wolfsburg,1,3,1.57,2.38
D1,13/12/2025,14:30,St Pauli,Heidenheim,2,1,2.2,1.67
D1,13/12/2025,17:30,Leverkusen,FC Koln,2,0,1.53,2.5
D1,14/12/2025,14:30,Freiburg,Dortmund,1,1,1.83,2.03
D1,14/12/2025,16:30,Bayern Munich,Mainz,2,2,1.22,4.33
D1,14/12/2025,18:30,Werder Bremen,Stuttgart,0,4,1.53,2.5
D1,19/12/2025,19:30,Dortmund,M'gladbach,2,0,1.5,2.63
D1,20/12/2025,14:30,Augsburg,Werder Bremen,0,0,1.73,2.1
D1,20/12/2025,14:30,FC Koln,Union Berlin,0,1,1.98,1.88
D1,20/12/2025,14:30,Hamburg,Ein Frankfurt,1,1,1.67,2.2
D1,20/12/2025,14:30,Stuttgart,Hoffenheim,0,0,1.5,2.63
D1,20/12/2025,14:30,Wolfsburg,Freiburg,3,4,1.8,2
D1,20/12/2025,17:30,RB Leipzig,Leverkusen,1,3,1.53,2.5
D1,21/12/2025,14:30,Mainz,St Pauli,0,0,2.1,1.73
D1,21/12/2025,16:30,Heidenheim,Bayern Munich,0,4,1.25,4
D1,9/01/2026,19:30,Ein Frankfurt,Dortmund,3,3,1.62,2.3
D1,10/01/2026,14:30,Freiburg,Hamburg,2,1,1.83,2.03
D1,10/01/2026,14:30,Heidenheim,FC Koln,2,2,1.8,2
D1,10/01/2026,14:30,Union Berlin,Mainz,2,2,2.2,1.65
D1,10/01/2026,17:30,Leverkusen,Stuttgart,1,4,1.5,2.63
D1,11/01/2026,14:30,M'gladbach,Augsburg,4,0,1.8,2
D1,11/01/2026,16:30,Bayern Munich,Wolfsburg,8,1,1.2,4.5
D1,13/01/2026,17:30,Stuttgart,Ein Frankfurt,3,2,1.5,2.63
D1,13/01/2026,19:30,Dortmund,Werder Bremen,3,0,1.5,2.63
D1,13/01/2026,19:30,Mainz,Heidenheim,2,1,1.73,2.1
D1,14/01/2026,17:30,Wolfsburg,St Pauli,2,1,1.93,1.93
D1,14/01/2026,19:30,FC Koln,Bayern Munich,1,3,1.25,4
D1,14/01/2026,19:30,Hoffenheim,M'gladbach,5,1,1.57,2.38
D1,14/01/2026,19:30,RB Leipzig,Freiburg,2,0,1.57,2.38
D1,15/01/2026,19:30,Augsburg,Union Berlin,1,1,2.2,1.67
D1,16/01/2026,19:30,Werder Bremen,Ein Frankfurt,3,3,1.67,2.2
D1,17/01/2026,14:30,Dortmund,St Pauli,3,2,1.67,2.2
D1,17/01/2026,14:30,FC Koln,Mainz,2,1,1.73,2.1
D1,17/01/2026,14:30,Hamburg,M'gladbach,0,0,1.73,2.1
D1,17/01/2026,14:30,Hoffenheim,Leverkusen,1,0,1.5,2.63
D1,17/01/2026,14:30,Wolfsburg,Heidenheim,1,1,1.57,2.38
D1,17/01/2026,17:30,RB Leipzig,Bayern Munich,1,5,1.3,3.5
D1,18/01/2026,14:30,Stuttgart,Union Berlin,1,1,1.8,2
D1,18/01/2026,16:30,Augsburg,Freiburg,2,2,1.98,1.88
D1,23/01/2026,19:30,St Pauli,Hamburg,0,0,2.63,1.5
D1,24/01/2026,14:30,Bayern Munich,Augsburg,1,2,1.25,4
D1,24/01/2026,14:30,Ein Frankfurt,Hoffenheim,1,3,1.53,2.5
D1,24/01/2026,14:30,Heidenheim,RB Leipzig,0,3,1.5,2.63
D1,24/01/2026,14:30,Leverkusen,Werder Bremen,1,0,1.5,2.63
D1,24/01/2026,14:30,Mainz,Wolfsburg,3,1,1.73,2.1
D1,24/01/2026,17:30,Union Berlin,Dortmund,0,3,1.91,1.91
D1,25/01/2026,14:30,M'gladbach,Stuttgart,0,3,1.53,2.5
D1,25/01/2026,16:30,Freiburg,FC Koln,2,1,1.8,2
D1,27/01/2026,19:30,St Pauli,RB Leipzig,1,1,2.1,1.73
D1,27/01/2026,19:30,Werder Bremen,Hoffenheim,0,2,1.73,2.1
D1,30/01/2026,19:30,FC Koln,Wolfsburg,1,0,1.57,2.38
D1,31/01/2026,14:30,Augsburg,St Pauli,2,1,2.3,1.62
D1,31/01/2026,14:30,Ein Frankfurt,Leverkusen,1,3,1.53,2.5
D1,31/01/2026,14:30,Hoffenheim,Union Berlin,3,1,1.8,2
D1,31/01/2026,14:30,RB Leipzig,Mainz,1,2,1.53,2.5
D1,31/01/2026,14:30,Werder Bremen,M'gladbach,1,1,1.67,2.2
D1,31/01/2026,17:30,Hamburg,Bayern Munich,2,2,1.33,3.4
D1,1/02/2026,14:30,Stuttgart,Freiburg,1,0,1.62,2.3
D1,1/02/2026,16:30,Dortmund,Heidenheim,3,2,1.44,2.75
